,r,b,swpd,livre,buffer,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st,name,date,time
3764,0,0,0,1832764,69860,53520,0,0,1,16,291,73,0,0,99,1,-1,neo-slayer,2018-05-02,15:40:01
3765,0,0,0,1832888,69880,53532,0,0,0,11,468,67,0,0,100,0,-1,neo-slayer,2018-05-02,15:40:01
3766,0,0,0,1832888,69912,53548,0,0,0,17,363,70,0,0,99,1,-1,neo-slayer,2018-05-02,15:40:01
3767,0,0,0,1832888,69936,53556,0,0,0,13,3625,65,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3768,0,0,0,1832640,69940,53572,0,0,0,6,111,67,0,0,100,0,-1,neo-slayer,2018-05-02,15:40:01
3769,0,0,0,1832516,69964,53580,0,0,0,11,1987,66,0,0,100,0,-1,neo-slayer,2018-05-02,15:40:01
3770,0,0,0,1832516,69976,53592,0,0,0,11,114,66,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3771,0,0,0,1832516,70012,53604,0,0,0,15,207,70,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3772,0,0,0,1832516,70020,53612,0,0,0,9,278,64,0,0,100,0,-1,neo-slayer,2018-05-02,15:40:01
3773,0,0,0,1832516,70048,53628,0,0,0,11,169,66,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3774,0,0,0,1832640,70068,53636,0,0,0,16,200,67,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3775,0,0,0,1832392,70088,53652,0,0,0,12,176,66,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3776,0,0,0,1832268,70108,53660,0,0,0,10,178,68,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3777,0,0,0,1832268,70132,53668,0,0,0,14,187,68,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3778,0,0,0,1832144,70152,53688,0,0,0,9,132,65,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3779,0,0,0,1832144,70188,53696,0,0,0,18,266,68,0,0,99,1,-1,neo-slayer,2018-05-02,15:40:01
3780,0,0,0,1831764,70208,53712,0,0,1,10,203,73,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3781,0,0,0,1831368,70236,53720,0,0,0,15,230,80,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3782,0,0,0,1832144,70256,53736,0,0,0,10,239,69,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3783,0,0,0,1831748,70276,53744,0,0,0,13,892,72,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3784,0,0,0,1832028,70288,53764,0,0,0,16,138,68,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3785,0,0,0,1832028,70304,53772,0,0,0,11,1083,69,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3786,0,0,0,1831904,70320,53780,0,0,0,13,128,69,0,0,100,0,-1,neo-slayer,2018-05-02,15:40:01
3787,0,0,0,1831904,70344,53796,0,0,0,15,94,73,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3788,0,0,0,1831904,70364,53804,0,0,0,12,384,67,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3789,0,0,0,1831904,70388,53824,0,0,0,15,331,73,0,0,99,1,-1,neo-slayer,2018-05-02,15:40:01
3790,0,0,0,1832028,70412,53832,0,0,0,9,385,67,0,0,100,0,-1,neo-slayer,2018-05-02,15:40:01
3791,0,0,0,1831904,70440,53848,0,0,0,16,278,68,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3792,0,0,0,1831904,70468,53852,0,0,0,12,214,68,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3793,0,0,0,1831780,70476,53864,0,0,0,10,177,66,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3794,0,0,0,1831780,70488,53880,0,0,0,9,158,67,0,0,100,0,-1,neo-slayer,2018-05-02,15:40:01
3795,0,0,0,1831408,70512,53888,0,0,0,19,168,70,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3796,0,0,0,1831780,70528,53904,0,0,1,7,234,66,0,0,100,0,-1,neo-slayer,2018-05-02,15:40:01
3797,0,0,0,1831780,70548,53912,0,0,0,11,204,66,0,0,100,0,-1,neo-slayer,2018-05-02,15:40:01
3798,0,0,0,1831656,70580,53924,0,0,0,19,155,70,0,0,99,1,-1,neo-slayer,2018-05-02,15:40:01
3799,0,0,0,1831656,70604,53932,0,0,0,12,193,67,0,0,100,0,-1,neo-slayer,2018-05-02,15:40:01
3800,0,0,0,1831656,70620,53944,0,0,0,8,237,67,0,0,100,0,-1,neo-slayer,2018-05-02,15:40:01
3801,0,0,0,1831516,70640,53960,0,0,0,12,472,67,0,0,100,0,-1,neo-slayer,2018-05-02,15:40:01
3802,0,0,0,1831640,70660,53968,0,0,0,11,238,65,0,0,99,0,-1,neo-slayer,2018-05-02,15:40:01
3803,1,0,0,1831796,70680,53980,0,0,1,6,373,31,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3804,0,0,0,1831764,70708,53992,0,0,0,11,253,68,0,0,100,0,-1,neo-slayer,2018-05-02,16:00:02
3805,0,0,0,1831516,70728,54004,0,0,0,14,114,69,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3806,0,0,0,1831516,70752,54016,0,0,0,10,143,67,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3807,0,0,0,1831392,70784,54028,0,0,0,19,183,71,0,0,99,1,-1,neo-slayer,2018-05-02,16:00:02
3808,0,0,0,1831144,70808,54036,0,0,0,11,192,70,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3809,0,0,0,1831392,70836,54048,0,0,0,15,167,69,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3810,0,0,0,1831392,70860,54060,0,0,0,10,127,66,0,0,100,0,-1,neo-slayer,2018-05-02,16:00:02
3811,0,0,0,1831392,70876,54068,0,0,0,11,157,67,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3812,0,0,0,1831144,70904,54080,0,0,1,12,172,67,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3813,0,0,0,1831144,70924,54092,0,0,0,11,111,67,0,0,100,0,-1,neo-slayer,2018-05-02,16:00:02
3814,0,0,0,1831144,70936,54100,0,0,0,10,171,66,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3815,0,0,0,1831020,70956,54112,0,0,0,11,165,67,0,0,100,0,-1,neo-slayer,2018-05-02,16:00:02
3816,0,0,0,1831144,70972,54124,0,0,0,11,253,67,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3817,0,0,0,1831144,70988,54132,0,0,0,13,252,67,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3818,0,0,0,1831144,71016,54140,0,0,0,15,180,70,0,0,99,1,-1,neo-slayer,2018-05-02,16:00:02
3819,0,0,0,1831144,71036,54156,0,0,0,12,150,67,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3820,0,0,0,1830896,71064,54164,0,0,0,13,140,68,0,0,99,1,-1,neo-slayer,2018-05-02,16:00:02
3821,0,0,0,1830896,71092,54176,0,0,0,13,249,67,0,0,100,0,-1,neo-slayer,2018-05-02,16:00:02
3822,0,0,0,1830772,71104,54188,0,0,0,11,354,65,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3823,0,0,0,1830516,71140,54208,0,0,0,22,264,80,0,0,99,1,-1,neo-slayer,2018-05-02,16:00:02
3824,0,1,0,1831020,71168,54216,0,0,0,16,813,71,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3825,0,0,0,1831020,71184,54232,0,0,0,10,370,70,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3826,0,0,0,1830756,71212,54240,0,0,0,13,1053,68,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3827,0,0,0,1830632,71264,54244,0,0,0,23,551,77,0,0,99,1,-1,neo-slayer,2018-05-02,16:00:02
3828,0,0,0,1830632,71292,54264,0,0,1,8,297,69,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3829,0,0,0,1830508,71320,54272,0,0,0,12,239,69,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3830,0,0,0,1830508,71352,54288,0,0,0,14,394,72,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3831,0,0,0,1830508,71400,54296,0,0,0,17,335,73,0,0,99,1,-1,neo-slayer,2018-05-02,16:00:02
3832,0,0,0,1830632,71432,54308,0,0,0,13,1275,70,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3833,0,0,0,1830632,71440,54316,0,0,0,12,642,70,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3834,0,0,0,1830508,71460,54328,0,0,0,12,195,72,0,0,99,1,-1,neo-slayer,2018-05-02,16:00:02
3835,0,0,0,1830384,71528,54344,0,0,0,30,274,80,0,0,98,1,-1,neo-slayer,2018-05-02,16:00:02
3836,0,1,0,1830384,71560,54348,0,0,0,13,304,68,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3837,0,0,0,1830260,71568,54360,0,0,0,10,507,67,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3838,0,0,0,1830384,71584,54368,0,0,0,12,400,66,0,0,99,1,-1,neo-slayer,2018-05-02,16:00:02
3839,0,0,0,1830144,71596,54380,0,0,0,11,631,67,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3840,0,0,0,1830260,71616,54388,0,0,0,19,329,71,0,0,99,1,-1,neo-slayer,2018-05-02,16:00:02
3841,0,0,0,1830260,71636,54396,0,0,0,11,167,67,0,0,100,0,-1,neo-slayer,2018-05-02,16:00:02
3842,0,0,0,1830012,71648,54404,0,0,0,12,393,62,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3843,0,0,0,1829748,71684,54412,0,0,0,13,340,69,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3844,0,0,0,1829996,71716,54420,0,0,1,19,121,67,0,0,99,1,-1,neo-slayer,2018-05-02,16:00:02
3845,0,0,0,1830120,71740,54432,0,0,0,11,317,64,0,0,100,0,-1,neo-slayer,2018-05-02,16:00:02
3846,0,0,0,1829328,71768,54440,0,0,0,10,192,64,0,0,100,0,-1,neo-slayer,2018-05-02,16:00:02
3847,0,1,0,1829996,71800,54440,0,0,0,17,520,68,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3848,0,0,0,1829360,71840,54468,0,0,0,13,241,68,0,0,99,1,-1,neo-slayer,2018-05-02,16:00:02
3849,0,1,0,1829872,71864,54464,0,0,0,19,107,71,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3850,0,0,0,1829624,71900,54480,0,0,0,12,1255,66,0,0,99,1,-1,neo-slayer,2018-05-02,16:00:02
3851,0,0,0,1829732,71948,54480,0,0,0,20,1612,66,0,0,99,1,-1,neo-slayer,2018-05-02,16:00:02
3852,0,0,0,1829748,71988,54496,0,0,0,15,580,68,0,0,99,1,-1,neo-slayer,2018-05-02,16:00:02
3853,0,0,0,1829624,72004,54504,0,0,0,11,504,64,0,0,100,0,-1,neo-slayer,2018-05-02,16:00:02
3854,0,0,0,1829624,72032,54512,0,0,0,10,592,62,0,0,100,0,-1,neo-slayer,2018-05-02,16:00:02
3855,0,0,0,1829500,72052,54520,0,0,0,12,279,64,0,0,100,0,-1,neo-slayer,2018-05-02,16:00:02
3856,0,0,0,1829376,72092,54532,0,0,0,19,548,67,0,0,99,1,-1,neo-slayer,2018-05-02,16:00:02
3857,0,0,0,1829500,72120,54540,0,0,0,12,342,64,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3858,0,0,0,1829500,72148,54548,0,0,0,13,301,64,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3859,0,0,0,1829252,72172,54556,0,0,0,12,130,66,0,0,99,1,-1,neo-slayer,2018-05-02,16:00:02
3860,0,0,0,1828692,72204,54580,0,0,0,15,231,69,0,0,99,1,-1,neo-slayer,2018-05-02,16:00:02
3861,0,0,0,1829624,72232,54572,0,0,0,13,305,65,0,0,100,0,-1,neo-slayer,2018-05-02,16:00:02
3862,0,0,0,1829376,72264,54580,0,0,0,11,513,63,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3863,0,0,0,1828972,72272,54588,0,0,0,13,642,67,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3864,0,0,0,1829220,72292,54608,0,0,0,15,488,67,0,0,99,1,-1,neo-slayer,2018-05-02,16:00:02
3865,0,0,0,1829128,72308,54604,0,0,0,15,646,66,0,0,100,0,-1,neo-slayer,2018-05-02,16:00:02
3866,0,0,0,1828616,72316,54620,0,0,0,9,788,66,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3867,0,0,0,1829252,72332,54620,0,0,0,12,744,68,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3868,0,0,0,1828676,72348,54624,0,0,0,17,949,71,0,0,99,1,-1,neo-slayer,2018-05-02,16:00:02
3869,0,0,0,1828404,72360,54640,0,0,0,14,528,82,1,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3870,0,0,0,1828420,72384,54652,0,0,0,13,143,63,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3871,0,0,0,1828544,72404,54656,0,0,0,11,357,66,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3872,0,0,0,1828420,72428,54664,0,0,0,16,565,63,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3873,0,0,0,1828336,72452,54672,0,0,0,12,136,62,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3874,0,0,0,1828296,72468,54680,0,0,0,10,608,61,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3875,0,0,0,1828296,72492,54684,0,0,0,12,112,67,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3876,0,0,0,1828172,72516,54700,0,0,0,11,135,62,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3877,2,0,0,1827748,72528,54708,0,0,0,15,647,59,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3878,0,0,0,1828988,72548,54712,0,0,0,11,312,62,0,0,100,0,-1,neo-slayer,2018-05-02,16:00:02
3879,0,0,0,1829112,72564,54720,0,0,0,9,453,61,0,0,100,0,-1,neo-slayer,2018-05-02,16:00:02
3880,0,0,0,1828864,72576,54728,0,0,0,14,371,65,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3881,0,0,0,1828988,72604,54732,0,0,0,13,223,63,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3882,0,0,0,1828988,72632,54740,0,0,0,14,498,63,0,0,99,0,-1,neo-slayer,2018-05-02,16:00:02
3883,1,0,0,1828384,72660,54748,0,0,1,6,368,31,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3884,0,0,0,1828096,72688,54756,0,0,0,14,342,72,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3885,0,0,0,1828732,72708,54760,0,0,0,11,290,69,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3886,0,0,0,1828732,72724,54768,0,0,0,11,206,66,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3887,0,0,0,1828732,72736,54776,0,0,0,11,161,67,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3888,0,0,0,1828592,72752,54788,0,0,0,10,260,68,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3889,0,0,0,1828608,72772,54792,0,0,0,13,366,68,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3890,0,0,0,1828732,72780,54800,0,0,0,10,751,61,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3891,0,0,0,1828608,72804,54808,0,0,0,17,1019,62,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3892,0,0,0,1828608,72820,54812,0,0,0,7,166,60,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3893,0,0,0,1828608,72848,54816,0,0,0,12,363,62,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3894,0,0,0,1828608,72872,54824,0,0,0,14,380,61,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3895,0,0,0,1828484,72896,54836,0,0,0,14,196,64,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3896,0,0,0,1828484,72912,54844,0,0,0,13,680,61,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3897,0,0,0,1828484,72924,54852,0,0,0,8,159,61,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3898,0,0,0,1828360,72940,54860,0,0,0,11,649,65,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3899,0,0,0,1828360,72952,54868,0,0,0,13,282,63,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3900,0,0,0,1828236,72980,54876,0,0,0,19,369,64,0,0,99,1,-1,neo-slayer,2018-05-02,16:20:01
3901,0,0,0,1828236,72992,54880,0,0,0,9,502,60,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3902,0,0,0,1828360,73004,54888,0,0,0,10,775,60,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3903,0,0,0,1828236,73016,54892,0,0,0,12,649,61,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3904,0,0,0,1828344,73052,54900,0,0,0,15,243,68,0,0,99,1,-1,neo-slayer,2018-05-02,16:20:01
3905,0,0,0,1828220,73080,54908,0,0,0,14,232,62,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3906,0,0,0,1828344,73108,54916,0,0,0,10,200,60,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3907,0,0,0,1828220,73144,54920,0,0,0,14,1112,63,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3908,0,0,0,1828220,73156,54932,0,0,0,7,1138,58,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3909,0,0,0,1827972,73420,54952,0,0,0,78,392,107,0,0,94,6,-1,neo-slayer,2018-05-02,16:20:01
3910,0,0,0,1827724,73516,54960,0,0,0,40,618,77,0,0,97,2,-1,neo-slayer,2018-05-02,16:20:01
3911,0,0,0,1827724,73588,54972,0,0,0,32,438,72,0,0,98,2,-1,neo-slayer,2018-05-02,16:20:01
3912,0,0,0,1827848,73636,54980,0,0,0,26,235,65,0,0,99,1,-1,neo-slayer,2018-05-02,16:20:01
3913,0,0,0,1827848,73656,54980,0,0,0,8,538,56,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3914,0,0,0,1827848,73688,54972,0,0,0,16,107,60,0,0,99,1,-1,neo-slayer,2018-05-02,16:20:01
3915,0,0,0,1827600,73768,54992,0,0,0,28,770,68,0,0,98,1,-1,neo-slayer,2018-05-02,16:20:01
3916,0,0,0,1827220,73804,54996,0,0,0,17,353,61,0,0,99,1,-1,neo-slayer,2018-05-02,16:20:01
3917,0,0,0,1827600,73836,55004,0,0,0,20,563,65,0,0,99,1,-1,neo-slayer,2018-05-02,16:20:01
3918,0,0,0,1827600,73856,55008,0,0,0,13,1217,57,0,0,99,1,-1,neo-slayer,2018-05-02,16:20:01
3919,0,0,0,1827476,73880,55008,0,0,0,13,941,58,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3920,0,0,0,1827352,73896,55016,0,0,0,8,305,54,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3921,0,0,0,1827352,73944,55008,0,0,0,19,498,60,0,0,99,1,-1,neo-slayer,2018-05-02,16:20:01
3922,0,0,0,1827352,73956,55016,0,0,0,10,956,61,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3923,0,0,0,1827352,73968,55020,0,0,0,10,637,61,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3924,0,0,0,1827228,73984,55028,0,0,0,19,403,66,0,0,99,1,-1,neo-slayer,2018-05-02,16:20:01
3925,0,0,0,1826592,74012,55032,0,0,0,13,234,63,0,0,99,1,-1,neo-slayer,2018-05-02,16:20:01
3926,0,0,0,1827104,74024,55032,0,0,0,16,174,59,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3927,0,0,0,1826980,74032,55032,0,0,0,14,761,59,0,0,99,1,-1,neo-slayer,2018-05-02,16:20:01
3928,0,0,0,1827104,74056,55040,0,0,0,17,712,62,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3929,0,0,0,1826964,74088,55040,0,0,0,16,606,63,0,0,99,1,-1,neo-slayer,2018-05-02,16:20:01
3930,0,0,0,1827088,74120,55044,0,0,0,13,491,62,0,0,99,1,-1,neo-slayer,2018-05-02,16:20:01
3931,0,0,0,1827088,74140,55044,0,0,0,10,311,59,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3932,0,0,0,1826964,74144,55048,0,0,0,15,222,60,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3933,0,0,0,1826840,74168,55048,0,0,0,10,377,58,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3934,0,0,0,1826964,74196,55052,0,0,0,14,160,61,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3935,0,0,0,1826716,74212,55056,0,0,0,11,147,62,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3936,0,0,0,1826840,74236,55056,0,0,0,14,189,58,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3937,0,0,0,1826964,74252,55056,0,0,0,10,134,57,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3938,0,0,0,1826964,74280,55060,0,0,0,12,141,58,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3939,0,0,0,1826964,74304,55060,0,0,0,13,176,59,0,0,99,1,-1,neo-slayer,2018-05-02,16:20:01
3940,0,0,0,1826716,74328,55056,0,0,0,15,1927,58,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3941,0,0,0,1826716,74348,55064,0,0,0,9,3228,58,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3942,0,0,0,1826840,74380,55072,0,0,0,15,496,67,0,0,99,1,-1,neo-slayer,2018-05-02,16:20:01
3943,0,0,0,1826592,74400,55076,0,0,0,14,415,64,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3944,0,0,0,1826716,74412,55076,0,0,0,12,504,62,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3945,0,0,0,1826840,74424,55080,0,0,0,12,126,57,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3946,0,0,0,1826840,74452,55080,0,0,0,14,86,56,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3947,0,0,0,1826592,74472,55084,0,0,0,10,66,58,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3948,0,0,0,1826592,74484,55084,0,0,0,10,93,58,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3949,0,0,0,1826592,74500,55088,0,0,0,11,81,59,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3950,0,0,0,1826592,74512,55088,0,0,0,12,122,58,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3951,0,0,0,1826468,74528,55088,0,0,0,10,430,58,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3952,0,0,0,1826468,74532,55092,0,0,0,10,239,58,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3953,0,0,0,1826468,74544,55092,0,0,0,10,246,58,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3954,0,0,0,1826468,74568,55096,0,0,0,11,352,57,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3955,0,0,0,1826344,74596,55096,0,0,0,11,560,57,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3956,0,0,0,1826452,74620,55096,0,0,0,10,270,58,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3957,0,0,0,1826452,74648,55100,0,0,0,11,255,59,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3958,0,0,0,1826576,74668,55100,0,0,0,11,214,59,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3959,0,0,0,1826328,74680,55104,0,0,0,10,243,57,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3960,0,0,0,1826328,74700,55104,0,0,0,14,257,61,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3961,0,0,0,1825568,74716,55108,0,0,0,11,249,60,0,0,99,0,-1,neo-slayer,2018-05-02,16:20:01
3962,0,0,0,1826328,74736,55112,0,0,0,14,110,61,0,0,100,0,-1,neo-slayer,2018-05-02,16:20:01
3963,1,0,0,1826236,74760,55112,0,0,1,6,363,31,0,0,99,0,-1,neo-slayer,2018-05-02,16:40:01
3964,0,0,0,1826328,74788,55120,0,0,0,17,88,58,0,0,99,0,-1,neo-slayer,2018-05-02,16:40:01
3965,0,0,0,1826204,74808,55120,0,0,0,11,49,57,0,0,99,0,-1,neo-slayer,2018-05-02,16:40:01
3966,0,0,0,1826204,74832,55120,0,0,0,10,53,55,0,0,99,0,-1,neo-slayer,2018-05-02,16:40:01
3967,0,0,0,1826164,74852,55124,0,0,0,11,51,56,0,0,99,0,-1,neo-slayer,2018-05-02,16:40:01
3968,0,0,0,1826132,74868,55120,0,0,0,9,54,57,0,0,100,0,-1,neo-slayer,2018-05-02,16:40:01
3969,0,0,0,1826008,74884,55128,0,0,0,12,56,57,0,0,100,0,-1,neo-slayer,2018-05-02,16:40:01
3970,0,0,0,1825976,74912,55120,0,0,0,10,148,55,0,0,100,0,-1,neo-slayer,2018-05-02,16:40:01
3971,0,0,0,1826008,74940,55120,0,0,0,11,57,56,0,0,100,0,-1,neo-slayer,2018-05-02,16:40:01
3972,0,0,0,1826008,74960,55128,0,0,0,10,58,56,0,0,100,0,-1,neo-slayer,2018-05-02,16:40:01
3973,0,0,0,1826008,74976,55136,0,0,0,11,59,55,0,0,100,0,-1,neo-slayer,2018-05-02,16:40:01
3974,0,0,0,1825496,74996,55136,0,0,0,11,64,57,0,0,99,0,-1,neo-slayer,2018-05-02,16:40:01
3975,0,0,0,1825248,75012,55136,0,0,0,10,84,57,0,0,100,0,-1,neo-slayer,2018-05-02,16:40:01
3976,0,0,0,1825248,75036,55132,0,0,0,10,60,56,0,0,99,0,-1,neo-slayer,2018-05-02,16:40:01
3977,0,1,0,1825248,75060,55136,0,0,0,12,93,60,0,0,99,0,-1,neo-slayer,2018-05-02,16:40:01
3978,0,0,0,1825320,75076,55148,0,0,0,9,56,48,0,0,100,0,-1,neo-slayer,2018-05-02,16:40:01
3979,0,0,0,1825320,75092,55148,0,0,0,15,278,60,0,0,99,1,-1,neo-slayer,2018-05-02,16:40:01
3980,0,0,0,1825816,75104,55144,0,0,0,7,71,62,0,0,99,0,-1,neo-slayer,2018-05-02,16:40:01
3981,0,0,0,1825940,75124,55144,0,0,0,16,77,64,0,0,99,0,-1,neo-slayer,2018-05-02,16:40:01
3982,0,0,0,1825816,75140,55152,0,0,0,9,128,56,0,0,100,0,-1,neo-slayer,2018-05-02,16:40:01
3983,0,0,0,1825180,75172,55156,0,0,0,17,1874,60,0,0,99,1,-1,neo-slayer,2018-05-02,16:40:01
3984,0,0,0,1825056,75180,55156,0,0,0,9,2108,62,0,0,99,0,-1,neo-slayer,2018-05-02,16:40:01
3985,0,0,0,1825816,75212,55156,0,0,0,18,384,59,0,0,99,0,-1,neo-slayer,2018-05-02,16:40:01
3986,0,1,0,1825940,75256,55092,0,0,0,50,507,61,0,0,99,1,-1,neo-slayer,2018-05-02,16:40:01
3987,0,0,0,1825940,75276,55100,0,0,0,7,425,55,0,0,100,0,-1,neo-slayer,2018-05-02,16:40:01
